Index, Unfiltered_temps, Filtered_temps
4394, -649, -5
4395, -1405, -10
4396, -181, -3
4397, 309, 21
4398, -400, 0
4399, -1656, -12
4400, 650, -12
4401, 1323, 2
4402, 1091, 12
4403, -63, -12
4404, 1265, 9
4405, 1669, 8
4406, 1691, -4
4407, 374, -25
4408, 1323, 20
4409, 1969, 21
4410, 1204, -5
4411, 1772, -24
4412, 1995, -3
4413, 3892, 30
4414, 2152, -4
4415, 1904, -20
4416, 3163, 7
4417, 3509, 13
4418, 3195, -2
4419, 2383, -19
4420, 3989, 2
4421, 4033, 24
4422, 3221, -9
4423, 2853, -16
4424, 3278, -12
4425, 3818, 21
4426, 3210, 5
4427, 1526, -11
4428, 2795, 10
4429, 3721, 10
4430, 2666, -4
4431, 1724, -27
4432, 2886, 6
4433, 2659, 13
4434, 2328, 6
4435, 991, -15
4436, 2365, 3
4437, 3440, 7
4438, 1472, 6
4439, 1415, -15
4440, 1190, -2
4441, 2705, 7
4442, 1968, -8
4443, -14, -2
4444, 994, -3
4445, 1373, 46
4446, 1171, -7
4447, -947, -14
4448, 22, 3
4449, 627, 6
4450, -193, -1
4451, -983, -15
4452, -138, 9
4453, 459, 9
4454, -1241, -6
4455, -2617, -8
4456, -2177, 0
4457, -271, 10
4458, -2182, 3
4459, -1813, -22
4460, -1972, 0
4461, -892, 16
4462, -2637, 1
4463, -3082, -13
4464, -2844, 7
4465, -1013, 4
4466, -2677, 0
4467, -4763, -19
4468, -3092, 3
4469, -2166, 21
4470, -2846, -9
4471, -3534, -8
4472, -3010, -10
4473, -1027, 16
4474, -2094, 8
4475, -3910, -19
4476, -3207, 0
4477, -1575, 10
4478, -2423, 10
4479, -4939, -20
4480, -3010, -3
4481, -2851, 9
4482, -2856, -2
4483, -3786, -11
4484, -2172, 6
4485, -2035, 19
4486, -2001, -3
4487, -3115, -42
4488, -2144, -11
4489, -494, 21
4490, -1110, -7
4491, -1283, -1
4492, -1428, -3
4493, -556, 16
4494, -1043, -20
4495, -1736, -13
4496, -502, -6
4497, 1077, 27
4498, -76, 8
4499, -1513, -54
4500, -281, 0
4501, 1352, 13
4502, 1687, 1
4503, -293, -13
4504, 204, -7
4505, 2524, 22
4506, 1839, 10
4507, -215, -22
4508, 1479, -9
4509, 1954, 20
4510, 753, 10
4511, 758, -27
4512, 1887, 4
4513, 3392, 6
4514, 2626, 4
4515, 1204, -13
4516, 3490, 8
4517, 3233, 6
4518, 3062, 6
4519, 2558, -38
4520, 2329, -7
4521, 4026, 30
4522, 2663, 3
4523, 2629, -2
4524, 3278, -6
4525, 3824, 6
4526, 3463, -6
4527, 2289, -16
4528, 2630, 2
4529, 3699, 24
4530, 2807, 3
4531, 1420, -23
4532, 3278, -16
4533, 3496, 13
4534, 2771, 14
4535, 1403, -20
4536, 3036, -14
4537, 4096, 21
4538, 2996, 10
4539, 1306, -22
4540, 2152, 10
4541, 3098, 11
4542, 1419, -10
4543, -312, -13
4544, 1601, 0
4545, 2998, 6
4546, 1419, 3
4547, -229, -23
4548, 261, 10
4549, 635, 5
4550, -75, 1
4551, -452, -7
4552, -169, -10
4553, 479, 16
4554, -1238, -7
4555, -1586, -8
4556, -450, 1
4557, 279, 9
4558, -546, 4
4559, -2447, -13
4560, -1550, -5
4561, -522, 26
4562, -2141, 1
4563, -2684, -20
4564, -3391, 9
4565, -1645, 22
4566, -3367, -1
4567, -3352, -24
4568, -3008, 2
4569, -2138, 20
4570, -2165, 5
4571, -4178, -18
4572, -3460, -1
4573, -2582, 34
4574, -2523, -5
4575, -3620, -29
4576, -3395, 3
4577, -1932, 27
4578, -2233, 4
4579, -3574, -34
4580, -2089, -5
4581, -987, 10
4582, -2817, -2
4583, -4717, -4
4584, -2588, 3
4585, -1734, 15
4586, -1865, -22
4587, -2053, -16
4588, -2480, 3
4589, -429, 15
4590, -2107, 5
4591, -2073, -21
4592, -1214, -3
4593, -754, 19
4594, -1852, -1
4595, -2099, -5
4596, -880, -13
4597, 701, 17
4598, -589, -9
4599, -1052, -8
4600, 385, -2
4601, 534, 12
4602, 790, 13
4603, -856, -18
4604, 1090, -4
4605, 2930, 7
4606, 1317, 7
4607, 831, -11
4608, 1149, -10
4609, 2827, 11
4610, 1710, 5
4611, 830, -18
4612, 2800, 7
4613, 3170, 25
4614, 2654, -3
4615, 1524, -33
4616, 3011, -1
4617, 4696, 11
4618, 2400, 5
4619, 2398, -1
4620, 2793, -11
4621, 4188, 19
4622, 3164, -9
4623, 2499, -9
4624, 3505, 4
4625, 4812, 10
4626, 3822, -18
4627, 1703, -30
4628, 2586, 1
4629, 3854, 22
4630, 2996, -2
4631, 2659, -13
4632, 3130, 10
4633, 3150, 6
4634, 2367, 6
4635, 1502, -26
4636, 1162, 1
4637, 2119, 26
4638, 2568, -1
4639, 1711, -11
4640, 1395, -8
4641, 3087, 32
4642, 1955, -4
4643, 132, -20
4644, 391, 8
4645, 1274, 11
4646, 412, 0
4647, 288, -20
4648, 124, 2
4649, 749, 26
4650, 957, -11
4651, -1781, -12
4652, 416, -14
4653, 562, 14
4654, -909, -3
4655, -633, -14
4656, -1802, 2
4657, -251, 22
4658, -1611, 7
4659, -2166, -26
4660, -1862, -11
4661, -1345, 10
4662, -2537, -1
4663, -2715, -4
4664, -1844, 7
4665, -355, 10
4666, -2675, 1
4667, -2866, -10
4668, -3333, -14
4669, -2362, 1
4670, -2934, 9
4671, -3727, -4
4672, -2774, -8
4673, -1407, 21
4674, -2563, 6
4675, -4343, -18
4676, -2816, -10
4677, -2001, 8
4678, -3475, -2
4679, -4139, -2
4680, -2805, -2
4681, -1676, 16
4682, -2116, 12
4683, -3687, -30
4684, -2414, 6
4685, -1424, 11
4686, -2652, -8
4687, -2957, 2
4688, -1815, -12
4689, -2019, 17
4690, -1941, -1
4691, -2354, -7
4692, -848, -1
4693, 291, 8
4694, -1228, -10
4695, -1790, -24
4696, -1530, 2
4697, 1182, 28
4698, -587, -6
4699, -1061, -6
4700, 355, -11
4701, 1181, 6
4702, 106, -2
4703, -368, -14
4704, 678, 1
4705, 1802, 22
4706, 503, 5
4707, 1306, -46
4708, 844, 2
4709, 2284, 31
4710, 2808, -8
4711, -42, -19
4712, 2958, 1
4713, 2414, 32
4714, 2339, 8
4715, 1097, -19
4716, 2834, 0
4717, 4477, 15
4718, 2773, -5
4719, 1648, -22
4720, 2672, 10
4721, 4125, 0
4722, 2484, -2
4723, 1359, -12
4724, 3559, 8
4725, 4045, 22
4726, 4556, -5
4727, 1655, -17
4728, 3396, -15
4729, 4362, 25
4730, 2965, -5
4731, 2401, -14
4732, 3619, 5
4733, 3883, 15
4734, 2704, -4
4735, 1133, -28
4736, 2443, -1
4737, 2394, 14
4738, 1841, -10
4739, 1712, 0
4740, 1633, -9
4741, 2367, 22
4742, 1403, 16
4743, 112, -30
4744, 1557, 14
4745, 1807, 3
4746, 620, -2
4747, -161, -23
4748, -306, 2
4749, 1148, 27
4750, 85, -1
4751, -2188, -19
4752, 75, -3
4753, 1523, 20
4754, -11, -14
4755, -2249, -50
4756, -1102, 7
4757, 205, 13
4758, -1120, 19
4759, -2651, -32
4760, -2104, -2
4761, -1052, 13
4762, -1571, -14
4763, -3903, -14
4764, -2934, 8
4765, -2120, 15
4766, -2220, 1
4767, -3261, -20
4768, -2824, 3
4769, -1917, 5
4770, -3559, -2
4771, -3911, -2
4772, -2672, -2
4773, -1273, 11
4774, -3118, -2
4775, -4005, -40
4776, -2045, 12
4777, -2275, 14
4778, -4037, -1
4779, -3413, -9
4780, -3030, -16
4781, -1226, 17
4782, -2846, 2
4783, -3224, -32
4784, -2895, 4
4785, -1914, 28
4786, -3306, 2
4787, -3847, -27
4788, -1620, -12
4789, -1483, 19
4790, -746, 2
4791, -1627, -17
4792, -1390, -4
4793, -709, 16
4794, -648, 11
4795, -1151, -23
4796, -1686, -6
4797, 464, 8
4798, -821, 8
4799, -399, -8
4800, 262, -2
4801, 1058, 14
4802, 900, -12
4803, 467, -17
4804, 947, 2
4805, 2631, 24
4806, 1541, -8
4807, -493, -17
4808, 1842, 13
4809, 2714, 9
4810, 1274, -19
4811, 508, -10
4812, 2120, -4
4813, 3170, 24
4814, 2376, -1
4815, 1260, -14
4816, 2983, -1
4817, 4259, 13
4818, 2103, -10
4819, 2507, -22
4820, 2807, 16
4821, 4329, 5
4822, 1715, 12
4823, 1959, -6
4824, 3384, -6
4825, 3336, 3
4826, 2608, 4
4827, 2084, -5
4828, 2729, -14
4829, 4079, 17
4830, 2389, -6
4831, 2262, -4
4832, 2135, 0
4833, 2587, 7
4834, 2816, 0
4835, 1503, -11
4836, 1912, -12
4837, 3127, 19
4838, 2937, 2
4839, 1003, -30
4840, 1633, 7
4841, 1931, 20
4842, 557, -4
4843, 1303, -19
4844, 1433, 3
4845, 1865, 16
4846, 264, -1
4847, -1021, -22
4848, -97, 3
4849, 1447, 21
4850, 886, -13
4851, -1175, -7
4852, -778, -1
4853, 456, 22
4854, -1143, -34
4855, -1948, -13
4856, -1339, 9
4857, -1116, 8
4858, -1616, -4
4859, -2625, -12
4860, -1032, -2
4861, -737, 20
4862, -1985, -5
4863, -2539, -6
4864, -2385, -6
4865, -1388, 2
4866, -1573, 7
4867, -3622, -13
4868, -3208, -12
4869, -1334, 14
4870, -2493, 12
4871, -3999, -16
4872, -3067, -3
4873, -2642, 5
4874, -2401, -13
4875, -4108, 2
4876, -3092, 7
4877, -1785, 17
4878, -3372, -6
4879, -3248, -24
4880, -2866, -8
4881, -1846, 18
4882, -2065, 12
4883, -2777, -34
4884, -3284, -6
4885, -1014, 17
4886, -1928, -3
4887, -2907, -12
4888, -1951, 1
4889, -331, 6
4890, -1840, -1
4891, -3104, -16
4892, -2015, 9
4893, -501, 14
4894, -140, -4
4895, -2103, -12
4896, -1075, -7
4897, 498, 22
4898, -1282, 11
4899, -1320, -19
4900, 1014, -12
4901, 1370, 21
4902, 512, 5
4903, -727, -17
4904, 222, -2
4905, 1743, 6
4906, 1326, 10
4907, 496, -17
4908, 1953, -4
4909, 2847, 18
4910, 1009, -8
4911, 1308, -16
4912, 2259, -3
4913, 2651, 11
4914, 2801, 6
4915, 1441, -7
4916, 2399, -17
4917, 3402, 34
4918, 2336, 2
4919, 2725, -15
4920, 2994, -1
4921, 4088, 23
4922, 2674, -2
4923, 1666, -23
4924, 2752, -16
4925, 3898, 14
4926, 2928, 17
4927, 3106, -17
4928, 3000, -4
4929, 4840, 34
4930, 2818, -15
4931, 1589, -19
4932, 2902, 15
4933, 4229, 18
4934, 2375, 2
4935, 1175, -20
4936, 2581, -8
4937, 2694, 12
4938, 1356, 2
4939, 179, -14
4940, 1996, 6
4941, 1705, 18
4942, 1852, -13
4943, 806, -10
4944, 1487, 3
4945, 2173, 7
4946, 1090, 7
4947, -1363, -16
4948, -527, -3
4949, 1666, 11
4950, -425, -8
4951, -1637, -3
4952, 22, 1
4953, 559, 18
4954, -541, -4
4955, -1915, -20
4956, 12, -8
4957, -467, 13
4958, -1547, -3
4959, -2625, -2
4960, -2448, -5
4961, -939, 24
4962, -2660, -8
4963, -3703, -50
4964, -2814, -2
4965, -2051, 22
4966, -2132, -2
4967, -2584, -18
4968, -3364, 9
4969, -2068, 28
4970, -3185, -5
4971, -3599, -22
4972, -3716, 6
4973, -2469, 2
4974, -3172, 4
4975, -4368, -11
4976, -2327, 4
4977, -2001, 34
4978, -2546, 5
4979, -3865, -28
4980, -2285, -12
4981, -1579, 28
4982, -3397, -2
4983, -3077, -40
4984, -1855, 6
4985, -1242, 14
4986, -2169, -2
4987, -3691, -22
4988, -1985, 12
4989, -481, 9
4990, -2642, -4
4991, -2289, -13
4992, -724, -5
4993, -367, 22
4994, -1030, -2
4995, -1076, -18
4996, -413, -8
4997, -948, 8
4998, 104, 6
4999, -1425, 0
5000, 29, -11
5001, 678, 12
5002, 700, -3
5003, 342, -7
5004, 723, -7
5005, 2155, 12
5006, 2159, 1
5007, 819, -20
5008, 2062, 10
5009, 2482, 13
5010, 2488, 2
5011, 1297, -20
5012, 1946, 3
5013, 4317, 12
5014, 1626, -30
5015, 1404, -11
5016, 2993, 8
5017, 3127, 17
5018, 2410, 2
5019, 1625, -24
5020, 2400, 1
5021, 3458, 22
5022, 3092, -15
5023, 1682, -13
5024, 2744, 8
5025, 4189, 20
5026, 3164, -3
5027, 1545, -5
5028, 3523, 4
5029, 3567, -6
5030, 2854, 9
5031, 2188, -17
5032, 1758, 2
5033, 4060, 8
5034, 2139, 3
5035, 2262, -8
5036, 2716, -6
5037, 3424, 22
5038, 1586, 7
5039, 795, -17
5040, 1634, 1
5041, 1875, 6
5042, 954, 4
5043, -405, -30
5044, 604, -12
5045, 805, 30
5046, 752, -13
5047, -559, -17
5048, 260, 8
5049, 1559, 10
5050, -164, -1
5051, -1395, -14
5052, -371, -3
5053, 1233, 13
5054, -477, 5
5055, -1967, -19
5056, -1160, -4
5057, -811, 18
5058, -1130, 2
5059, -3236, -46
5060, -2078, 9
5061, -1601, 11
5062, -1253, 1
5063, -3199, -9
5064, -2843, -15
5065, -1141, 21
5066, -2329, -9
5067, -4643, -6
5068, -1896, 3
5069, -1935, 19
5070, -2313, -8
5071, -3925, -16
5072, -2908, 3
5073, -1955, 12
5074, -3397, 1
5075, -4090, -16
5076, -2697, 4
5077, -2775, 6
5078, -3704, 6
5079, -4704, -14
5080, -2374, -1
5081, -1517, 20
5082, -2754, -6
5083, -3877, -22
5084, -2805, -8
5085, -1118, 25
5086, -2174, 4
5087, -3082, -17
5088, -2379, 0
5089, -1392, 9
5090, -2126, 8
5091, -2218, -44
5092, -434, -2
5093, -20, 14
5094, -682, 14
5095, -3175, -15
5096, -409, -8
5097, 175, 40
5098, -568, 2
5099, -797, -33
5100, 18, 27
5101, 2454, 11
5102, 484, 6
5103, -822, -18
5104, 1580, -1
5105, 1690, 16
5106, 811, -4
5107, -138, -13
5108, 1702, 10
5109, 2341, 9
5110, 1496, -7
5111, 896, -48
5112, 2722, 10
5113, 2892, 21
5114, 2806, -1
5115, 638, -20
5116, 1974, -2
5117, 3434, 21
5118, 2428, 3
5119, 1525, -13
5120, 2486, -5
5121, 4070, 7
5122, 3127, -7
5123, 1903, -12
5124, 3657, 29
5125, 3782, 18
5126, 3309, 6
5127, 2442, -35
5128, 2348, 6
5129, 5226, 22
5130, 3338, -8
5131, 1881, -12
5132, 2254, -4
5133, 2872, 30
5134, 2136, -4
5135, 2035, -26
5136, 3638, 10
5137, 3065, 11
5138, 2498, -3
5139, 831, -20
5140, 1916, 6
5141, 3467, 13
5142, 331, -8
5143, 623, -17
5144, 917, 9
5145, 2649, 10
5146, 268, 8
5147, -220, -26
5148, 136, -5
5149, 1307, 17
5150, 436, 2
5151, -138, -15
5152, 138, -3
5153, 357, 19
5154, -977, 2
5155, -2017, -20
5156, -1819, 6
5157, -898, 6
5158, -1793, -1
5159, -3735, -14
5160, -2142, -14
5161, -515, 33
5162, -1696, 6
5163, -3411, -15
5164, -2639, -7
5165, -1875, 4
5166, -1996, -7
5167, -3424, -9
5168, -3518, 16
5169, -2339, 16
5170, -3932, 1
5171, -4100, -23
5172, -1983, -2
5173, -1943, 26
5174, -3830, -18
5175, -3672, -18
5176, -2354, -1
5177, -1931, 28
5178, -2111, -7
5179, -3942, -14
5180, -3643, -8
5181, -1907, 11
5182, -2333, -1
5183, -3764, -14
5184, -2861, 2
5185, -597, 12
5186, -2526, -3
5187, -2350, -13
5188, -2007, -8
5189, -1397, 15
5190, -1918, 4
5191, -2360, -26
5192, -1776, -1
5193, -692, 24
5194, -951, 5
5195, -2421, -21
5196, -660, -7
5197, 520, 8
5198, -222, 10
5199, -1531, -8
5200, 42, -7
5201, 1428, 14
5202, 982, -22
5203, -1387, -14
5204, 182, 17
5205, 2668, 15
5206, 1371, -16
5207, 405, -15
5208, 1155, 5
5209, 2639, 12
5210, 1569, 10
5211, 557, -17
5212, 2700, -12
5213, 4147, 15
5214, 2317, 12
5215, 1714, -36
5216, 2495, -7
5217, 4553, 50
5218, 3127, -7
5219, 1978, -6
5220, 2204, -2
5221, 3398, 7
5222, 2955, -2
5223, 1727, -20
5224, 2661, -2
5225, 3550, 12
5226, 2605, 5
5227, 1569, -20
5228, 3022, 2
5229, 3666, 17
5230, 3518, 4
5231, 1414, -22
5232, 2244, 0
5233, 3698, 19
5234, 1741, 9
5235, 1747, -31
5236, 2669, -9
5237, 2853, 27
5238, 1506, 4
5239, 198, -14
5240, 2148, -5
5241, 2870, 16
5242, 757, -4
5243, 752, -48
5244, 383, 12
5245, 2178, 25
5246, 1098, -7
5247, -437, -19
5248, 297, -8
5249, 2164, 24
5250, 69, 2
5251, -1775, -14
5252, 76, -9
5253, 763, 11
5254, -623, 2
5255, -1768, -14
5256, -1400, 2
5257, -705, 14
5258, -1605, -2
5259, -1285, -19
5260, -2094, 3
5261, -1590, 13
5262, -1942, 22
5263, -2775, -21
5264, -2515, -6
5265, -2054, 36
5266, -2257, -10
5267, -3394, -8
5268, -2613, 8
5269, -1229, 13
5270, -2895, -12
5271, -4069, -48
5272, -2716, 16
5273, -1986, 22
5274, -3330, -9
5275, -4622, -8
5276, -3384, -11
5277, -1019, 18
5278, -2835, 3
5279, -3457, -19
5280, -3051, -5
5281, -1084, 27
5282, -3148, -3
5283, -3336, -56
5284, -2686, 10
5285, -711, 38
5286, -2073, 1
5287, -2791, -14
5288, -1843, -6
5289, -849, 16
5290, -1601, -3
5291, -2815, 4
5292, -847, -5
5293, -427, 5
5294, -1175, 4
5295, -2748, -8
5296, -1322, -3
5297, 941, 10
5298, -913, 3
5299, -698, -15
5300, -286, -1
5301, 1449, 22
5302, 299, -6
5303, -1520, -19
5304, 496, 4
5305, 1906, 17
5306, 1266, -4
5307, -748, -24
5308, 1669, -12
5309, 1745, 29
5310, 2052, -2
5311, 911, -12
5312, 1939, -7
5313, 2798, 23
5314, 2076, -10
5315, 1269, -14
5316, 2591, -6
5317, 2561, 23
5318, 2928, -1
5319, 2443, -14
5320, 2305, -2
5321, 3871, 24
5322, 3961, -1
5323, 1464, -20
5324, 3739, 10
5325, 3328, 15
5326, 2456, 2
5327, 2551, -25
5328, 2180, -6
5329, 3462, 50
5330, 2757, -7
5331, 1258, -16
5332, 2731, -4
5333, 2238, 21
5334, 2355, 1
5335, 456, -29
5336, 2996, 0
5337, 3913, 20
5338, 2733, 7
5339, 832, -27
5340, 1703, 7
5341, 2679, 2
5342, 821, 6
5343, 691, -14
5344, 1762, 0
5345, 2103, 12
5346, -641, -1
5347, 57, -15
5348, 422, 0
5349, 1845, 2
5350, 356, 4
5351, -2008, -6
5352, -1145, -10
5353, 168, 13
5354, -12, 13
5355, -1438, -28
5356, -1765, 10
5357, -15, 8
5358, 409, -7
5359, -2549, -4
5360, -1691, -7
5361, -862, 15
5362, -2344, 12
5363, -3545, -16
5364, -2674, 8
5365, -981, 0
5366, -3126, 1
5367, -3345, -30
5368, -3144, 9
5369, -2275, 48
5370, -3004, 6
5371, -3647, -42
5372, -2817, -4
5373, -2136, 15
5374, -2770, -11
5375, -3463, -10
5376, -2334, 10
5377, -1208, 18
5378, -1304, -23
5379, -3729, -9
5380, -2278, 0
5381, -3245, 26
5382, -2278, 7
5383, -3787, -26
5384, -2405, -10
5385, -1375, 12
5386, -2980, 10
5387, -3224, -11
5388, -1977, -16
5389, -867, 26
5390, -1817, 22
5391, -2329, -21
5392, -657, -3
5393, 121, 14
5394, -1978, -5
5395, -1749, -20
5396, -1369, -6
5397, 529, 52
5398, -471, -6
5399, -914, -8
5400, -246, -4
5401, 440, 11
5402, -215, 0
5403, -325, -11
5404, 355, 2
5405, 2214, 18
5406, 1431, -3
5407, -438, -17
5408, 2125, -1
5409, 2698, 16
5410, 1734, 30
5411, 1391, -42
5412, 2067, 4
5413, 3765, -9
5414, 3371, 8
5415, 2314, -30
5416, 2363, 6
5417, 3631, 40
5418, 2953, -16
5419, 1421, -16
5420, 3469, 0
5421, 4694, 14
5422, 2817, -4
5423, 1636, -15
5424, 3017, 9
5425, 3973, 40
5426, 3556, -15
5427, 1572, -12
5428, 3187, -8
5429, 3761, 20
5430, 3165, 2
5431, 1513, -8
5432, 3417, 0
5433, 3716, 7
5434, 2726, -6
5435, 1639, -11
5436, 2848, -4
5437, 3184, 21
5438, 2285, 5
5439, -496, -28
5440, 1841, 8
5441, 2319, 13
5442, 1373, -6
5443, 413, -15
5444, 1505, -7
5445, 2788, 34
5446, 634, 9
5447, 333, -9
5448, 367, -9
5449, 888, 11
5450, -141, 0
5451, -593, -50
5452, -561, 7
5453, 855, 26
5454, -507, -4
5455, -2243, -22
5456, -459, -1
5457, 282, 14
5458, -658, 8
5459, -2156, -22
5460, -2353, 3
5461, -1679, 12
5462, -1947, 3
5463, -3578, -24
5464, -2647, 6
5465, -2027, 11
5466, -3124, -2
5467, -3814, -16
5468, -2771, 6
5469, -2708, 16
5470, -3141, 6
5471, -3875, -34
5472, -2266, 5
5473, -2794, 14
5474, -2886, -1
5475, -3988, -16
5476, -2359, 1
5477, -2039, 46
5478, -3604, -16
5479, -3862, -9
5480, -2783, -4
5481, -1447, 9
5482, -2551, -6
5483, -2933, -7
5484, -2686, -4
5485, -1288, 20
5486, -2084, -1
5487, -3318, -27
5488, -2823, 3
5489, -814, 17
5490, -2423, 7
5491, -1967, -12
5492, -1492, -10
5493, -740, 6
5494, -385, 6
5495, -804, -15
5496, -1478, 4
5497, 567, 14
5498, -760, -4
5499, -1574, -24
5500, 473, 4
5501, 1239, 5
5502, 300, -2
5503, -496, -14
5504, 1342, 11
5505, 1072, 2
5506, 1158, 1
5507, 467, -16
5508, 965, 10
5509, 2525, 15
5510, 1602, -11
5511, 836, -16
5512, 2051, -1
5513, 3058, 17
5514, 1978, -2
5515, 1411, -9
5516, 1616, -6
5517, 3870, 16
5518, 2756, 8
5519, 1621, -16
5520, 2598, -9
5521, 3417, 20
5522, 3467, -10
5523, 1279, -12
5524, 2853, -2
5525, 4702, 10
5526, 2494, 8
5527, 1965, -1
5528, 3665, -14
5529, 4609, 16
5530, 3001, -6
5531, 1009, -21
5532, 2741, 8
5533, 4377, 17
5534, 1547, -1
5535, 1600, -17
5536, 2502, 18
5537, 2579, 2
5538, 2725, 2
5539, 1702, -24
5540, 1156, -6
5541, 3064, 16
5542, 1727, 0
5543, 757, -15
5544, 1736, 2
5545, 1673, 16
5546, 1078, -3
5547, -721, -14
5548, -208, -12
5549, 397, 20
5550, 99, 3
5551, -1365, -16
5552, -997, -1
5553, 1402, 10
5554, -787, 10
5555, -1425, -25
5556, -1122, -2
5557, 95, 25
5558, -710, -11
5559, -1990, -20
5560, -1807, 7
5561, -810, 23
5562, -2206, -1
5563, -2570, -30
5564, -2825, 0
5565, -1115, 28
5566, -1992, -28
5567, -3012, -11
5568, -3953, 4
5569, -2019, 6
5570, -3787, 8
5571, -3807, -7
5572, -3115, -15
5573, -591, 16
5574, -1399, -3
5575, -3830, -14
5576, -2909, 4
5577, -2291, 10
5578, -3619, 6
5579, -4733, -17
5580, -3016, -4
5581, -2382, 9
5582, -2841, 6
5583, -3338, -32
5584, -2753, -18
5585, -1175, 28
5586, -1921, -5
5587, -3345, -14
5588, -2862, -7
5589, -459, 15
5590, -1707, 6
5591, -3043, -11
5592, -1485, -6
5593, -593, 12
5594, -1137, -7
5595, -2904, -10
5596, -1246, -10
5597, 112, 20
5598, -1241, 10
5599, -1581, -3
5600, 340, -31
5601, 1259, 15
5602, -216, -14
5603, 357, -18
5604, 857, -8
5605, 2471, 29
5606, 1298, 16
5607, -94, -20
5608, 2297, -3
5609, 2447, 11
5610, 2709, -7
5611, 1202, -22
5612, 2400, 5
5613, 3166, 26
5614, 2836, 3
5615, 1591, -9
5616, 2714, -4
5617, 4483, 17
5618, 2142, 3
5619, 1150, -20
5620, 2351, -14
5621, 4576, 23
5622, 2909, 2
5623, 1918, -20
5624, 2693, 6
5625, 4468, 16
5626, 2784, 6
5627, 1812, -24
5628, 3218, 0
5629, 4997, 18
5630, 3061, -7
5631, 2087, -34
5632, 3098, 8
5633, 3301, 17
5634, 2312, -11
5635, 1721, -7
5636, 1686, -3
5637, 3476, 19
5638, 1910, -2
5639, 643, -26
5640, 2062, 16
5641, 2583, 8
5642, 856, 9
5643, -24, -17
5644, 1094, -1
5645, 1508, 9
5646, 335, 3
5647, -443, -17
5648, 483, 0
5649, 1456, 28
5650, 164, -10
5651, -1656, -24
5652, -36, -12
5653, 629, 56
5654, -309, 1
5655, -1509, -16
5656, -897, -5
5657, -617, 10
5658, -1456, -7
5659, -2568, -23
5660, -1561, -1
5661, -756, 27
5662, -1364, -2
5663, -2676, -16
5664, -2745, 3
5665, -872, 18
5666, -1906, -8
5667, -3208, -10
5668, -3003, -9
5669, -1645, 21
5670, -3658, -2
5671, -4585, -19
5672, -2900, 6
5673, -2159, 34
5674, -3308, -7
5675, -4034, -17
5676, -2970, 3
5677, -1840, 13
5678, -3140, -3
5679, -3957, -14
5680, -2703, 2
5681, -1110, 19
5682, -3052, 0
5683, -3796, -27
5684, -2877, 1
5685, -1281, 14
5686, -2187, 3
5687, -3586, -12
5688, -2333, 1
5689, -1889, 9
5690, -1805, -2
5691, -2911, -17
5692, -595, 1
5693, -495, 14
5694, -2424, 5
5695, -1540, -14
5696, -644, -14
5697, -485, 18
5698, -955, 10
5699, -1216, -24
5700, -592, -5
5701, 1283, 20
5702, 691, -9
5703, -183, -21
5704, 421, 12
5705, 2321, 34
5706, 1497, -4
5707, 506, -30
5708, 1981, 0
5709, 2531, 17
5710, 1990, -5
5711, 889, -19
5712, 2337, 0
5713, 3263, 48
5714, 2528, -6
5715, 658, -18
5716, 2206, -4
5717, 3191, 21
5718, 3727, 5
5719, 1767, -36
5720, 2603, -2
5721, 3439, 4
5722, 3531, 2
5723, 2322, -18
5724, 3289, 15
5725, 3442, 14
5726, 3374, -18
5727, 1168, -12
5728, 3268, 6
5729, 4322, 7
5730, 3193, -4
5731, 1320, -11
5732, 3816, -6
5733, 4111, 19
5734, 2712, 8
5735, 1565, -14
5736, 2721, -9
5737, 3511, 17
5738, 1946, 1
5739, 185, -18
5740, 2503, 3
5741, 2501, 10
5742, 963, 0
5743, 510, -18
5744, 1646, 0
5745, 2649, 17
5746, 769, 5
5747, 65, -26
5748, 1110, -3
5749, 1399, 10
5750, -572, 16
5751, -890, -17
5752, -944, -6
5753, 1351, 6
5754, -719, 7
5755, -1543, -12
5756, -1545, 4
5757, 10, 7
5758, -1587, 6
5759, -3325, -28
5760, -1575, 8
5761, -1996, 20
5762, -2222, 1
5763, -3194, -29
5764, -1757, 10
5765, -678, 16
5766, -2252, -8
5767, -3017, -19
5768, -3016, 3
5769, -2118, 19
5770, -2951, -1
5771, -3772, -26
5772, -2644, 12
5773, -2096, 14
5774, -2417, -10
5775, -4918, -16
5776, -2388, 3
5777, -2209, 20
5778, -2180, -6
5779, -3767, -14
5780, -3174, 7
5781, -1400, 32
5782, -2757, -11
5783, -3445, -13
5784, -3552, -11
5785, -633, 27
5786, -2586, -2
5787, -2961, -22
5788, -2555, -7
5789, -1592, 22
5790, -1857, 1
5791, -1889, -22
5792, -988, 8
5793, 283, 2
5794, -993, -2
5795, -2655, -17
5796, -839, 5
5797, 143, 22
5798, -435, -1
5799, -1046, -22
5800, 193, -9
5801, 1042, 8
5802, 833, -2
5803, 56, -13
5804, 542, 5
5805, 1495, 14
5806, 1013, 8
5807, 757, -64
5808, 1218, 14
5809, 3129, 9
5810, 2029, 8
5811, 1053, -17
5812, 2123, -8
5813, 3224, 20
5814, 2791, -1
5815, 2133, -28
5816, 3723, -14
5817, 3756, 30
5818, 2358, -2
5819, 1733, -20
5820, 3130, -14
5821, 5706, 4
5822, 2032, -4
5823, 1102, -7
